WELL_ID,DEPT,DPHI,GRD,ILD
49025097080000_490513,349.0,0.1079,99.2385,7.9565
49025097080000_490513,349.5,0.0936,99.2474,8.1178
49025097080000_490513,350.0,0.0973,93.8381,8.3367
49025097080000_490513,350.5,0.1022,93.228,8.3791
49025097080000_490513,351.0,0.1034,97.0609,8.407
49025097080000_490513,351.5,0.1049,100.6409,8.2559
49025097080000_490513,352.0,0.1076,102.9151,8.1801
49025097080000_490513,352.5,0.1132,104.6645,8.1044
49025097080000_490513,353.0,0.1204,102.6438,7.9533
49025097080000_490513,353.5,0.13,102.9776,7.8025
49025097080000_490513,354.0,0.1356,107.4457,7.8017
49025097080000_490513,354.5,0.1072,108.0534,7.726
49025097080000_490513,355.0,0.0997,105.5738,7.6502
49025097080000_490513,355.5,0.088,105.3886,7.6493
49025097080000_490513,356.0,0.0955,108.4113,7.5735
49025097080000_490513,356.5,0.0937,108.7597,7.5728
49025097080000_490513,357.0,0.088,106.1431,7.497
49025097080000_490513,357.5,0.0927,104.7537,7.4963
49025097080000_490513,358.0,0.1053,104.9883,7.3452
49025097080000_490513,358.5,0.1116,106.3385,7.2694
49025097080000_490513,359.0,0.1214,105.9003,7.1186
49025097080000_490513,359.5,0.1286,103.8973,7.0428
49025097080000_490513,360.0,0.1349,98.5411,6.8919
49025097080000_490513,360.5,0.1106,96.7617,6.8159
49025097080000_490513,361.0,0.1082,98.559,6.8152
49025097080000_490513,361.5,0.1127,100.1305,6.8898
49025097080000_490513,362.0,0.1109,98.8003,6.8889
49025097080000_490513,362.5,0.112,100.8212,6.888
49025097080000_490513,363.0,0.1153,107.76,6.8873
49025097080000_490513,363.5,0.1252,108.4374,6.9618
49025097080000_490513,364.0,0.1308,105.0953,6.9609
49025097080000_490513,364.5,0.126,105.9984,7.0353
49025097080000_490513,365.0,0.1177,107.5721,7.0344
49025097080000_490513,365.5,0.1155,110.2636,6.9586
49025097080000_490513,366.0,0.1284,112.5058,6.8828
49025097080000_490513,366.5,0.1119,107.5989,6.7319
49025097080000_490513,367.0,0.1095,102.9133,6.5791
49025097080000_490513,367.5,0.1128,101.5787,6.355
49025097080000_490513,368.0,0.1198,101.5898,6.2041
49025097080000_490513,368.5,0.1235,102.0458,6.0532
49025097080000_490513,369.0,0.1162,102.2783,5.8273
49025097080000_490513,369.5,0.1201,102.2872,5.6764
49025097080000_490513,370.0,0.1441,96.7074,5.5254
49025097080000_490513,370.5,0.1145,95.1515,5.5247
49025097080000_490513,371.0,0.1121,96.0546,5.524
49025097080000_490513,371.5,0.1115,101.6522,5.6734
49025097080000_490513,372.0,0.1192,102.106,5.8298
49025097080000_490513,372.5,0.1294,99.4346,6.0472
49025097080000_490513,373.0,0.1306,97.8787,6.1966
49025097080000_490513,373.5,0.13,99.2288,6.346
49025097080000_490513,374.0,0.1317,99.6849,6.4204
49025097080000_490513,374.5,0.1491,97.2348,6.4197
49025097080000_490513,375.0,0.1485,95.2317,6.4941
49025097080000_490513,375.5,0.1398,98.3703,6.4932
49025097080000_490513,376.0,0.1382,103.7443,6.4924
49025097080000_490513,376.5,0.1211,103.3039,6.4917
49025097080000_490513,377.0,0.1125,102.868,6.4908
49025097080000_490513,377.5,0.1157,103.5475,6.4901
49025097080000_490513,378.0,0.1397,106.9097,6.5645
49025097080000_490513,378.5,0.1395,107.1399,6.5638
49025097080000_490513,379.0,0.1232,102.0094,6.5631
49025097080000_490513,379.5,0.1175,102.4655,6.5622
49025097080000_490513,380.0,0.1106,104.2605,6.5615
49025097080000_490513,380.5,0.1131,102.2176,6.5607
49025097080000_490513,381.0,0.1174,102.2686,6.56
49025097080000_490513,381.5,0.1247,99.8185,6.5593
49025097080000_490513,382.0,0.1279,97.1446,6.4833
49025097080000_490513,382.5,0.104,96.7067,6.4826
49025097080000_490513,383.0,0.0983,94.4801,6.4068
49025097080000_490513,383.5,0.0968,94.2176,6.4061
49025097080000_490513,384.0,0.1066,96.2863,6.3303
49025097080000_490513,384.5,0.1242,96.2953,6.2544
49025097080000_490513,385.0,0.1434,96.3042,6.1035
49025097080000_490513,385.5,0.1541,98.9957,6.0277
49025097080000_490513,386.0,0.1511,101.0165,5.9519
49025097080000_490513,386.5,0.1421,98.7899,5.8696
49025097080000_490513,387.0,0.1346,100.8108,5.7251
49025097080000_490513,387.5,0.134,103.5022,5.6493
49025097080000_490513,388.0,0.1373,105.076,5.6486
49025097080000_490513,388.5,0.1466,102.5961,5.6479
49025097080000_490513,389.0,0.1525,97.4487,5.6562
49025097080000_490513,389.5,0.1504,95.4902,5.7215
49025097080000_490513,390.0,0.1558,101.8628,5.7959
49025097080000_490513,390.5,0.1456,104.9151,5.8703
49025097080000_490513,391.0,0.1348,105.1297,5.9444
49025097080000_490513,391.5,0.1249,102.5696,6.0939
49025097080000_490513,392.0,0.1168,95.7583,6.2431
49025097080000_490513,392.5,0.1144,98.3457,6.2424
49025097080000_490513,393.0,0.1216,100.0238,6.317
49025097080000_490513,393.5,0.1174,99.3264,6.241
49025097080000_490513,394.0,0.1132,97.3204,6.165
49025097080000_490513,394.5,0.1284,95.4963,6.0892
49025097080000_490513,395.0,0.1179,94.2492,6.0134
49025097080000_490513,395.5,0.1128,92.9168,5.9377
49025097080000_490513,396.0,0.1191,91.808,5.8619
49025097080000_490513,396.5,0.1155,93.1582,5.7859
49025097080000_490513,397.0,0.1179,98.0851,5.7101
49025097080000_490513,397.5,0.1385,98.7624,5.6343
49025097080000_490513,398.0,0.1346,95.4204,5.5585
49025097080000_490513,398.5,0.1301,92.7467,5.4827
49025097080000_490513,399.0,0.1307,90.2966,5.4818
49025097080000_490513,399.5,0.131,87.8465,5.4811
49025097080000_490513,400.0,0.117,88.5261,5.5555
49025097080000_490513,400.5,0.1118,89.2034,5.854
49025097080000_490513,401.0,0.1196,86.5319,6.1562
49025097080000_490513,401.5,0.1124,85.8701,6.3814
49025097080000_490513,402.0,0.1192,84.9848,6.5315
49025097080000_490513,402.5,0.1162,84.3208,6.6066
49025097080000_490513,403.0,0.1123,86.5674,6.6817
49025097080000_490513,403.5,0.111,89.2588,6.7568
49025097080000_490513,404.0,0.1258,92.8444,6.8318
49025097080000_490513,404.5,0.1389,95.5358,6.9069
49025097080000_490513,405.0,0.1533,97.1073,6.9069
49025097080000_490513,405.5,0.1556,95.33,6.8318
49025097080000_490513,406.0,0.1428,94.8896,6.7568
49025097080000_490513,406.5,0.1469,95.122,6.7568
49025097080000_490513,407.0,0.1451,94.0154,6.6817
49025097080000_490513,407.5,0.1301,93.9866,6.6066
49025097080000_490513,408.0,0.1178,97.3863,6.5215
49025097080000_490513,408.5,0.125,100.7484,6.4565
49025097080000_490513,409.0,0.1271,97.404,6.3814
49025097080000_490513,409.5,0.1184,96.5186,6.3063
49025097080000_490513,410.0,0.1184,97.4218,6.3063
49025097080000_490513,410.5,0.1256,99.2415,6.2312
49025097080000_490513,411.0,0.1257,101.9255,6.1562
49025097080000_490513,411.5,0.142,102.5899,6.0811
49025097080000_490513,412.0,0.1257,98.5455,6.006
49025097080000_490513,412.5,0.1226,99.0686,5.9309
49025097080000_490513,413.0,0.1192,99.2633,5.9309
49025097080000_490513,413.5,0.1225,97.2625,5.9309
49025097080000_490513,414.0,0.1311,98.1656,5.9309
49025097080000_490513,414.5,0.1338,100.4099,6.006
49025097080000_490513,415.0,0.1434,99.301,6.006
49025097080000_490513,415.5,0.1395,97.298,6.0811
49025097080000_490513,416.0,0.1478,95.0714,6.1562
49025097080000_490513,416.5,0.155,93.0683,6.2312
49025097080000_490513,417.0,0.1562,91.0653,6.3063
49025097080000_490513,417.5,0.1475,90.1777,6.3063
49025097080000_490513,418.0,0.1397,94.6598,6.4565
49025097080000_490513,418.5,0.125,95.7864,6.4565
49025097080000_490513,419.0,0.1319,96.6894,6.6066
49025097080000_490513,419.5,0.1208,96.6983,6.6817
49025097080000_490513,420.0,0.1166,92.2362,6.7568
49025097080000_490513,420.5,0.1151,90.9016,6.8318
49025097080000_490513,421.0,0.1163,95.6071,6.7568
49025097080000_490513,421.5,0.1216,101.4282,6.7568
49025097080000_490513,422.0,0.1279,103.0019,6.6817
49025097080000_490513,422.5,0.1198,103.905,6.6066
49025097080000_490513,423.0,0.1159,102.1255,6.4565
49025097080000_490513,423.5,0.1309,99.6753,6.3063
49025097080000_490513,424.0,0.1228,97.6723,6.2312
49025097080000_490513,424.5,0.1189,96.1163,6.1562
49025097080000_490513,425.0,0.1165,95.6781,6.0811
49025097080000_490513,425.5,0.1258,97.2816,6.006
49025097080000_490513,426.0,0.1359,101.0909,6.006
49025097080000_490513,426.5,0.1362,103.082,6.0811
49025097080000_490513,427.0,0.1404,103.5678,6.2312
49025097080000_490513,427.5,0.143,103.7705,6.3063
49025097080000_490513,428.0,0.1322,104.0048,6.5315
49025097080000_490513,428.5,0.1262,110.9436,6.6817
49025097080000_490513,429.0,0.113,112.2937,6.8318
49025097080000_490513,429.5,0.1082,111.1849,6.982
49025097080000_490513,430.0,0.1055,108.5112,7.1321
49025097080000_490513,430.5,0.1187,108.0729,7.2923
49025097080000_490513,431.0,0.1249,106.9641,7.5075
49025097080000_490513,431.5,0.13,105.8552,7.5826
49025097080000_490513,432.0,0.1354,104.7463,7.6577
49025097080000_490513,432.5,0.1261,103.1904,7.7327
49025097080000_490513,433.0,0.1294,101.4087,7.7327
49025097080000_490513,433.5,0.1186,102.0904,7.6577
49025097080000_490513,434.0,0.1069,108.135,7.5075
49025097080000_490513,434.5,0.1105,112.1677,7.3574
49025097080000_490513,435.0,0.1254,111.2824,7.1321
49025097080000_490513,435.5,0.1197,108.6087,6.982
49025097080000_490513,436.0,0.1134,103.6996,6.7568
49025097080000_490513,436.5,0.1191,101.4729,6.5315
49025097080000_490513,437.0,0.1161,101.4818,6.3814
49025097080000_490513,437.5,0.1053,102.832,6.6066
49025097080000_490513,438.0,0.0981,106.8647,6.7668
49025097080000_490513,438.5,0.1068,103.9674,6.8318
49025097080000_490513,439.0,0.1095,100.6231,6.6817
49025097080000_490513,439.5,0.1067,94.3727,6.5315
49025097080000_490513,440.0,0.0975,91.699,6.3814
49025097080000_490513,440.5,0.0981,92.8851,6.2312
49025097080000_490513,441.0,0.1084,101.2549,6.1562
49025097080000_490513,441.5,0.1184,107.3069,6.006
49025097080000_490513,442.0,0.1207,111.1833,5.8559
49025097080000_490513,442.5,0.1113,110.4098,5.7057
49025097080000_490513,443.0,0.1096,107.6262,5.6306
49025097080000_490513,443.5,0.1129,105.1761,5.5556
49025097080000_490513,444.0,0.1198,104.9592,5.5556
49025097080000_490513,444.5,0.1207,104.9703,5.6306
49025097080000_490513,445.0,0.1162,105.8733,5.7057
49025097080000_490513,445.5,0.1078,108.5647,5.7908
49025097080000_490513,446.0,0.1015,111.4797,5.8559
49025097080000_490513,446.5,0.1134,111.4886,6.006
49025097080000_490513,447.0,0.1038,110.8268,6.006
49025097080000_490513,447.5,0.0975,109.9415,6.006
49025097080000_490513,448.0,0.099,109.5011,6.006
49025097080000_490513,448.5,0.1113,112.1947,5.9309
49025097080000_490513,449.0,0.119,113.3213,5.8559
49025097080000_490513,449.5,0.1301,114.2244,5.7808
49025097080000_490513,450.0,0.1331,109.4645,5.7057
49025097080000_490513,450.5,0.1355,114.4706,5.7668
49025097080000_490513,451.0,0.137,116.9431,5.6987
49025097080000_490513,451.5,0.1429,115.3917,5.6328
49025097080000_490513,452.0,0.1335,112.7226,5.5585
49025097080000_490513,452.5,0.1324,111.8418,5.6344
49025097080000_490513,453.0,0.1269,109.8434,5.7853
49025097080000_490513,453.5,0.1252,108.7391,6.0114
49025097080000_490513,454.0,0.1428,108.5256,6.0872
49025097080000_490513,454.5,0.1331,108.766,6.0879
49025097080000_490513,455.0,0.12,111.9091,5.9385
49025097080000_490513,455.5,0.1234,113.484,5.7798
49025097080000_490513,456.0,0.12,109.4736,5.5647
49025097080000_490513,456.5,0.1185,112.1729,5.4152
49025097080000_490513,457.0,0.1179,114.1983,5.2658
49025097080000_490513,457.5,0.128,115.553,5.1914
49025097080000_490513,458.0,0.1274,117.5784,5.1171
49025097080000_490513,458.5,0.1259,118.2591,5.0427
49025097080000_490513,459.0,0.1247,116.2607,5.0436
49025097080000_490513,459.5,0.1268,115.6035,5.0443
49025097080000_490513,460.0,0.1343,114.7261,5.0551
49025097080000_490513,460.5,0.1375,111.1594,5.121
49025097080000_490513,461.0,0.1327,111.1762,5.1968
49025097080000_490513,461.5,0.1414,112.0839,5.1975
49025097080000_490513,462.0,0.1426,113.8857,5.2002
49025097080000_490513,462.5,0.1231,111.2166,5.2742
49025097080000_490513,463.0,0.1201,106.5355,5.3499
49025097080000_490513,463.5,0.1174,107.6667,5.3507
49025097080000_490513,464.0,0.1183,111.8284,5.3514
49025097080000_490513,464.5,0.1189,112.1623,5.3521
49025097080000_490513,465.0,0.1191,109.687,5.353
49025097080000_490513,465.5,0.1155,106.5849,5.4288
49025097080000_490513,466.0,0.1086,106.1669,5.4295
49025097080000_490513,466.5,0.1053,106.851,5.5052
49025097080000_490513,467.0,0.1074,105.9702,5.5061
49025097080000_490513,467.5,0.1209,106.4308,5.5068
49025097080000_490513,468.0,0.1388,108.9032,5.5076
49025097080000_490513,468.5,0.1475,107.7989,5.5834
49025097080000_490513,469.0,0.1439,106.6946,5.5841
49025097080000_490513,469.5,0.1283,105.1433,5.6061
49025097080000_490513,470.0,0.1373,104.2623,5.6607
49025097080000_490513,470.5,0.128,108.0763,5.6614
49025097080000_490513,471.0,0.125,107.4191,5.6622
49025097080000_490513,471.5,0.1279,106.0909,5.663
49025097080000_490513,472.0,0.1339,107.6695,5.6638
49025097080000_490513,472.5,0.1255,105.4475,5.6645
49025097080000_490513,473.0,0.1306,100.0958,5.5901
49025097080000_490513,473.5,0.1204,97.2027,5.4407
49025097080000_490513,474.0,0.1255,98.1108,5.2163
49025097080000_490513,474.5,0.1365,97.23,4.9167
49025097080000_490513,475.0,0.1467,90.9842,4.6171
49025097080000_490513,475.5,0.1474,84.0677,4.1589
49025097080000_490513,476.0,0.1466,91.4582,3.6428
49025097080000_490513,476.5,0.1637,102.8725,3.4181
49025097080000_490513,477.0,0.2193,111.8278,3.2688
49025097080000_490513,477.5,0.2241,115.8651,3.1945
49025097080000_490513,478.0,0.201,115.8786,3.1201
49025097080000_490513,478.5,0.1879,114.9978,3.121
49025097080000_490513,479.0,0.1822,112.3287,3.2718
49025097080000_490513,479.5,0.1806,102.5061,3.4227
49025097080000_490513,480.0,0.1528,98.2688,3.8038
49025097080000_490513,480.5,0.1336,100.9681,4.3252
49025097080000_490513,481.0,0.1447,107.2409,4.6262
49025097080000_490513,481.5,0.1459,109.71,4.9272
49025097080000_490513,482.0,0.148,105.2559,5.2282
49025097080000_490513,482.5,0.138,101.2455,5.4543
49025097080000_490513,483.0,0.1276,100.1378,5.5301
49025097080000_490513,483.5,0.1263,101.2724,5.681
49025097080000_490513,484.0,0.1255,103.2977,5.7568
49025097080000_490513,484.5,0.125,103.7583,5.8326
49025097080000_490513,485.0,0.1203,104.4424,5.9085
49025097080000_490513,485.5,0.1193,104.0087,5.9843
49025097080000_490513,486.0,0.1131,99.9983,5.985
49025097080000_490513,486.5,0.1107,99.3378,6.0608
49025097080000_490513,487.0,0.1179,100.9194,6.1368
49025097080000_490513,487.5,0.114,101.153,6.2126
49025097080000_490513,488.0,0.1191,99.1579,6.2884
49025097080000_490513,488.5,0.1116,100.0656,6.2891
49025097080000_490513,489.0,0.1062,104.7735,6.2147
49025097080000_490513,489.5,0.0993,106.5753,6.1403
49025097080000_490513,490.0,0.1094,108.3738,5.9909
49025097080000_490513,490.5,0.1148,107.0459,5.8415
49025097080000_490513,491.0,0.1211,107.5098,5.6171
49025097080000_490513,491.5,0.1231,107.967,5.3177
49025097080000_490513,492.0,0.1384,104.8542,5.0932
49025097080000_490513,492.5,0.1399,104.6407,4.9436
49025097080000_490513,493.0,0.1387,104.8811,4.7192
49025097080000_490513,493.5,0.1336,104.671,4.4875
49025097080000_490513,494.0,0.1317,106.6963,4.1951
49025097080000_490513,494.5,0.1356,110.9572,3.9706
49025097080000_490513,495.0,0.1512,114.3238,3.8212
49025097080000_490513,495.5,0.1595,116.3492,3.8221
49025097080000_490513,496.0,0.1754,116.5862,3.898
49025097080000_490513,496.5,0.1691,112.3522,3.9738
49025097080000_490513,497.0,0.1583,104.7059,4.1247
49025097080000_490513,497.5,0.1307,99.4134,4.2755
49025097080000_490513,498.0,0.1235,98.7528,4.4264
49025097080000_490513,498.5,0.1238,99.2167,4.6525
49025097080000_490513,499.0,0.1295,105.9366,4.8034
49025097080000_490513,499.5,0.1139,107.5149,5.0293
49025097080000_490513,500.0,0.1022,106.8543,5.2553
49025097160000_485680,100.0,0.1415,99.9731,4.6688
49025097160000_485680,100.5,0.1396,98.4783,4.6389
49025097160000_485680,101.0,0.1405,96.9326,4.6091
49025097160000_485680,101.5,0.1461,98.4021,4.5792
49025097160000_485680,102.0,0.1516,100.4008,4.5493
49025097160000_485680,102.5,0.1571,101.7856,4.5194
49025097160000_485680,103.0,0.1627,101.3736,4.4895
49025097160000_485680,103.5,0.157,100.4106,4.4596
49025097160000_485680,104.0,0.1512,99.4527,4.4298
49025097160000_485680,104.5,0.1453,98.4923,4.3999
49025097160000_485680,105.0,0.1404,97.5286,4.37
49025097160000_485680,105.5,0.151,96.5601,4.3401
49025097160000_485680,106.0,0.1602,96.7017,4.3102
49025097160000_485680,106.5,0.1715,99.242,4.2803
49025097160000_485680,107.0,0.1655,101.7528,4.2495
49025097160000_485680,107.5,0.1558,104.2305,4.2688
49025097160000_485680,108.0,0.1452,105.9945,4.3074
49025097160000_485680,108.5,0.155,103.6124,4.3463
49025097160000_485680,109.0,0.166,100.9222,4.3851
49025097160000_485680,109.5,0.1767,98.1962,4.4239
49025097160000_485680,110.0,0.1659,95.9159,4.4627
49025097160000_485680,110.5,0.155,97.9086,4.5015
49025097160000_485680,111.0,0.1404,100.3382,4.5403
49025097160000_485680,111.5,0.1583,102.7528,4.5791
49025097160000_485680,112.0,0.1553,105.1534,4.6179
49025097160000_485680,112.5,0.1508,106.8801,4.6567
49025097160000_485680,113.0,0.1463,105.0913,4.6955
49025097160000_485680,113.5,0.1418,103.3637,4.733
49025097160000_485680,114.0,0.1373,101.5724,4.8014
49025097160000_485680,114.5,0.1328,103.3415,4.874
49025097160000_485680,115.0,0.1284,105.8088,4.9466
49025097160000_485680,115.5,0.126,106.6922,5.0192
49025097160000_485680,116.0,0.1361,104.9478,5.0917
49025097160000_485680,116.5,0.143,103.2248,5.1643
49025097160000_485680,117.0,0.1499,101.637,5.2368
49025097160000_485680,117.5,0.1568,102.6153,5.3094
49025097160000_485680,118.0,0.1592,103.6725,5.3805
49025097160000_485680,118.5,0.1536,104.7167,5.4509
49025097160000_485680,119.0,0.1457,105.762,5.5211
49025097160000_485680,119.5,0.1377,106.8043,5.5914
49025097160000_485680,120.0,0.1384,107.6642,5.6618
49025097160000_485680,120.5,0.1409,105.0763,5.7321
49025097160000_485680,121.0,0.1434,101.829,5.8016
49025097160000_485680,121.5,0.1447,100.2691,5.8109
49025097160000_485680,122.0,0.143,102.258,5.7543
49025097160000_485680,122.5,0.1412,104.1879,5.698
49025097160000_485680,123.0,0.1394,106.1437,5.6413
49025097160000_485680,123.5,0.1376,107.5686,5.5848
49025097160000_485680,124.0,0.1359,107.1182,5.5283
49025097160000_485680,124.5,0.1341,105.7578,5.4717
49025097160000_485680,125.0,0.1548,103.8083,5.4153
49025097160000_485680,125.5,0.1502,101.8519,5.3581
49025097160000_485680,126.0,0.1465,99.8929,5.343
49025097160000_485680,126.5,0.149,97.9428,5.3478
49025097160000_485680,127.0,0.1527,96.4332,5.3531
49025097160000_485680,127.5,0.1564,96.2551,5.3583
49025097160000_485680,128.0,0.1558,97.5648,5.3635
49025097160000_485680,128.5,0.1504,99.1599,5.3687
49025097160000_485680,129.0,0.1451,100.758,5.3739
49025097160000_485680,129.5,0.1397,102.352,5.3791
49025097160000_485680,130.0,0.1343,103.9457,5.3843
49025097160000_485680,130.5,0.1289,105.5459,5.3895
49025097160000_485680,131.0,0.1235,107.1403,5.3947
49025097160000_485680,131.5,0.1182,108.6132,5.3999
49025097160000_485680,132.0,0.115,107.2915,5.4051
49025097160000_485680,132.5,0.1172,105.3049,5.4103
49025097160000_485680,133.0,0.1194,103.2975,5.4155
49025097160000_485680,133.5,0.1216,101.3004,5.4207
49025097160000_485680,134.0,0.1238,99.8099,5.4259
49025097160000_485680,134.5,0.126,101.4226,5.4308
49025097160000_485680,135.0,0.1282,103.3565,5.4363
49025097160000_485680,135.5,0.1292,105.319,5.4609
49025097160000_485680,136.0,0.1257,104.7099,5.5577
49025097160000_485680,136.5,0.1224,102.9958,5.651
49025097160000_485680,137.0,0.1192,101.3046,5.7444
49025097160000_485680,137.5,0.1159,99.6105,5.8377
49025097160000_485680,138.0,0.1136,97.9127,5.931
49025097160000_485680,138.5,0.1196,96.2229,6.0245
49025097160000_485680,139.0,0.128,94.7652,6.1197
49025097160000_485680,139.5,0.1223,95.7687,6.1772
49025097160000_485680,140.0,0.1158,97.12,6.2368
49025097160000_485680,140.5,0.1092,98.4902,6.2388
49025097160000_485680,141.0,0.1116,99.8578,6.1873
49025097160000_485680,141.5,0.1154,101.2255,6.1172
49025097160000_485680,142.0,0.1192,102.596,6.0469
49025097160000_485680,142.5,0.1231,103.9783,5.9766
49025097160000_485680,143.0,0.1409,104.6184,5.9062
49025097160000_485680,143.5,0.1471,100.8938,5.8361
49025097160000_485680,144.0,0.1453,96.9445,5.7652
49025097160000_485680,144.5,0.1436,93.3957,5.7523
49025097160000_485680,145.0,0.1418,93.5003,5.7733
49025097160000_485680,145.5,0.1433,94.732,5.7951
49025097160000_485680,146.0,0.1455,95.9571,5.8168
